text,text_sentiment
"@mangofruiter @CA_MANJUNATH @CHAshishrajput @1801Gaurav @SFLEVEL7 @SFLogic9 @SFLogic1 Kapil sir 
Traders will book losses in lacs but will not pay fees in thousands to book profits in lacs that's the mindset of people
Even 50000 capital can give you more profits using #SFLOGIC than self experiment
#nifty50 #banknifty #Nifty #investor #investing #stockmarketcrash",1
"#BTC_
Not bullish anymore - (Bullish yes but only in weeks/months)
But, #btc_ is now overbought on daily 
25-26k incoming :( 
Absolute shitcoin
Be safe!
#crypto #cryptocurrency #bearmarket",1
"@intocryptoverse Ah yes, the dump we all expected. #bearmarket",1
"Napoleon's definition of a military genius was, ""The man who can do the average thing when all those around him are going crazy.""

Goes true for investors amid the #stockmarketcrash  - those who do average things like not selling stocks hastily are geniuses.",1
"Which one to buy, suddenly seeing value in every stock. Feeling high. #nifty50 #stockmarketcrash",1
"After so much downfall in market #Nifty50 is still double from its 2020 bottom. 
So it is better #investing  in #Nifty ETF instead of  direct shares, if you are a beginner in #sharemarket.
#stockmarketcrash #stockmarkets",1
"""Bitcoin Of Nifty #MarketCrash"" Comimg Soon! #StockMarketCrash #Nifty",1
"#stockmarketcrash 
Fed raises rates, to slowing loans, to will shrink job growth, to cutting jobs, to reducing wages, to bring down inflation.

I'm not the smartest person here, but it seems this isn't going to end well given how little we already make.",1
"Crypto did not kill himself.
#BTC #ETH $BTC $ETH #crypto #bear #BearMarket2022",1
Putin is the biggest operator agrees to pull back his army #stockmarketcrash #StockMarketindia,1
"#StockMarketcrash sell off is deep in new ipos like Zomato, Paytm, Nykaa and Nazara tech.",1
"We need to play to the algorithm. We need cordinated tweet storms focused @ 1 community at a time. They see hex survives this bear apoc, they will come. Come together, pick a month, pick a different community each month, ones that wont survive this #bearmarket. Low hanging fruit.",1
I know the market is down and a lot of people didn't take precautions.  But I haven't sounded so good since the start of the bull run!  Nothing pays for a good consolidated strategy!_______°ð_ #Bitcoin #bearmarket,1
"Experienced a fight between Bull and Bear

Bear wins #Bearmarket #Bitcoin #Cryptoisdead #bearwins __
@Prab_Crypto @omibeats",1
"@Koker199 @POTUS He sure is!!! I mean where do I fucking begin? 
#inflation
#stockmarketcrash 
#gasprices 
#housingmarket 
#formulashortage 
#Afganistan 
#Ukraine 
#Shootings",1
#stockmarketcrash Thanks Joe! #BidenIsAFailure #BidenWorstPresidentEver,1
"One nursing officer came to me today-

Sir tell me when the market bottom comes, I want to invest 1 Lakh.
I am bored of investing on dips or highs. 

I told him to ask God and tell me if God replies __

#stockmarketcrash",1
"Why is it that every time I say i kiss men i get called ""gay"" but when my mom kisses men shes called ""straight"" #stockmarketcrash",1
"Every dip and sip in this panic time will be rewarded with gloryfying Greenery and love.

Buy right, seat tight.

#14February 
#stockmarketcrash",1
"Looks like this bounce is going to hold for a bit. Good tech relative strength. Could last for a day or 3 or more, but absent a fundamental catalyst (i.e. a strong market response to earnings) it's most likely a bounce to sell into.   #BearMarket",1
"Today__ business news:

1. Tesla shares jumps 5% after Elon musk disclosed that he owns 21.2% stake in the company.

2. Future retail allowed by Supreme court to seek High court for continuation of Reliance deal.

3. Spicejet reports Rs.42.5Cr profit.

#stockmarketcrash #Tesla",1
My favorite pastime is reading leftist NPC tweets as they run through an Olympic-tier mental gymnastics routine to blame the  #stockmarketcrash on everything and everyone but their own leadership,1
"So DOW closed down 0.4%, a decline of almost 2% intraday. SGX #Nifty is down over 240 pts this morning. Let the charts tell you the way forward, I am even more convinced with the above assessment. 

#stocks #stockmarketcrash #trading #charting #StockMarketindia",1
Building capital for long holds on @nuclearnerds / @embersnft / STRAP IN FOR THE BEAR MARKET FRIENDS #nft #bearmarket,1
"Is there any asset class that is Booming currently?  
#finance #investing #stockmarketcrash #Crypto #StockMarketindia #cryptocurrency #crash #loss",1
Dear #USA citizens and voters...Remember all of the BS the @DNC caused when its time to vote at all levels. #stockmarketcrash #COVID19 #lockdown #workershortage #shortages #FuelPrice #FoodShortage #masshootings #HateCrime,1
"Save some fiat for the possibility of a sub 20k #btc if you buy every dip in a bear market, you will eventually run out of cash to buy the lows. It could go down to 14k or 22k-24/25k nobody knows, prepare now, have a plan. #hodl #dca #patience #bearmarket",1
"#bearmarket will continue for a bit. March-April when Fed hikes become imminent and crypto is an escape hatch. In the meantime, one can follow hamsters and take profits. Target-rich environment.",1
"What a great time to be alive _______ï¸.
#bears #bearmarket  #bnb #bnbears #nft #nfts",1
"Dear @POTUS ,
I beg you in the name of all things holy to fix this economy. I am a poor black single mother and my #401k is taking a nosedive. #America please help me ask @POTUS to do a better job. Thank you!
#BlackLivesMatter #stockmarketcrash",1
"@Hans365days Love it man ____
#WAGBO @okaybears #WeAreOkay #bearmarket",1
"Why is Indian stocks behaving like cryptos __
#StockMarket #stockmarketcrash",1
"In this #bearmarket @OmaxToken  reached at 4.9k #BNB liquidity pool,I would like to thanks our community on behalf of #omax to make us more and more stronger day by day.Developments are going on #blockchain .Fill your bags .#btc #CryptoMarket #Crypto #cryptocurrency #blockchain",1
"No one knows how long the LFG reserve can last for, and I would personally be selling my own UST for now, and shorting Luna would still be a interest play as long as UST stays below 0.8, NFA (4/3)

#UST #stablecoin #luna #bearmarket #cryptocurrency",1
"In Volatile market due to geopolitical tensions,  I follow sitting tight on the sidelines approach. This is a good time for folks who invest through SIP. 
At times Money Saved is Money earned.
this is my personal view

#stockmarketcrash #sharemarket #StockMarket #investing #Nifty",1
$eth price back to 2020_ stay safe and focused _¤ï_ #ETH #btc #bearmarket,1
"This looks like capitulation 

#bearmarket #BullMarket",1
"#Celsius pulling a #Luna, $BTC flirting with sub-25k, most top 100 alts down 20-40% on the 7 day.. we admitting we're in a #bearmarket yet?",1
"No one tells you this.

Just like your returns inflation also compounds.

So don't just consider it as 7%/yr.

#stockmarketcrash #stocks #StockMarket",1
"Everyone asking where to invest in this #bearmarket. Here is the answer:

Yourself.

#Invest in your #education, cristalize your learnings, expand your hands on knowledge, get your body in shape, and build mental fortitude and discipline.

#Crypto #Bitcoin",1
"Trading never stops Teaching. _____

#trading #stockmarketcrash",1
"@enjin and @TheSandboxGame are prime buys right now. These two #Metaverse #tokens have high ceiling potential and this unfortunate #bearmarket has opened up an exquisite opportunity for many to move into position. Take advantage while you can.

And of course,  #DYOR  ___¾ð_____",1
"People celebrating red on valentine day
Me celebrating red in market
#ValentinesDay #StockMarketindia #stockmarketcrash",1
"GM. FKIN GM ____
Loving these prices.
Now you can safely start buying.
Don't try to time the bottom. You won't.
DCA and see u in a Lambo next year ______

#bearmarket #Bitcoin #Ethereum #SolanaSummer",1
Plz buy Tesla if you want Elon to be able to afford twitter #stockmarketcrash,1
"Very Soon #Sudan will stabilize, its 3 trillion metric tons natural gas at the #Redsea might be a substitute for the #Russian #Gas + it would cover necessary  #FoodShortage to #African countries and Middle East region  #Election2022 #foodsecurity #DeppVsHeard #stockmarketcrash",1
"It__ fun to watch TV analysts. Ye log har din apne __ong term views_ change kar dete hain ____

#StockMarketindia #stockmarketcrash #nifty #banknifty",1
"7/ Possible use cases (1):
- you need money without selling your position for a car or renovation without selling in a #bearmarket 
- you could also use part the loan to do investments and then pay the debt back (hopefully) with a profit or let just your position mature",1
$BEEM $7.60 is the mark and I would pull out all assets if possible and level down when we hit the floor. ______ #stocks #stockmarketcrash,1
"Market is performing very well ____ 
#stockmarketcrash #StockMarket",1
"#Inflation is up, the #StockMarket is heading toward a #bearmarket, and the #recession looms ever closer.

Your government remains strong.",1
"I guess we can moderately buying in #stockmarketcrash #StocksToBuy this is the right time for investment as ""whatever we expected now it has happened"" Jo hona tha wo ho gya ab #buythedip karo dosto or leave it for 3 to 6 months - surely you will get 30% return on yur #investments",1
"Good day to all #Bitcoin__rs _ï¸

Who's still holding he's or her #Cryptos 
#NFTs #cryptocurrency #blockchain #stockmarketcrash #moon",1
"And also observed that during march april periods many indices fall like banks,power IT etc but it is opposite with pharma index,pharma starts its rally from march and will go on for a year and more 
#Nifty #nifty50 #Niftybank #stocks #StockMarketindia #stockmarketcrash #stocks",1
"#UPDATE 
#LTI 
LARSEN TOUBRO INFOTECH 
I WILL ADD AT RANGE 3565-3600 RANGE 
VERY STRONG SUPPORT LEVEL
#NIFTYIT #bearmarket #LTI",1
"@newspads @GuilloryToby @GameStop @MarketWN ROFL look at how quickly this ""article"" was written. 

Also what a horrible site. Extremely pushy. I'm sure my browser is now covered in cookie crumbs

#GME $GME #WSB #WallStreetBets #AMC $AMC #MOASS r/#SuperStonk #stockmarketcrash #Inflation #StocksToBuy #CNBC #FoxBusiness #SOFI",1
"Good Morning you beautiful people, What are your thoughts about the little rally we had before close.
#stockmarketcrash 
#OptionsTrading 
#DayTrading",1
"yes, monopolize retail, get rid of all consumers' disposable income, make them live on credit, increase prices of everything including rent and then complain of a recession #bearmarket",1
"a little bird. Why is that? Well there is a number of reasons

1- The huge drop and continuous losses in the Stock Market.

2- The Fed began tapering and stopped printing money. Printing less money means the USD gets stronger
#cryptocrash
#BitcoinCrash #NFT #bearmarket
2/3",1
"If you believe in what you buy and are an investor then you got nothing to fear about the current downturn or crash (whatever you want to call it!) instead see it as an opportunity!

 #cryptocrash #stockmarketcrash",1
"More bullish in Cardano than ever!!
- &gt;73% staked (11.34b)
- 3.657.285 Addresses
- Vasil Hardfork coming
- POS designed / native staking from your wallet without blocking your crypto.
Narrative is changing! #ADA #Cardano #blockchain #pos #staking #bearmarket?",1
"Glad to see interest increasing and buyers stepping in on $DPRO! If we don't buy low and  sell higher, then what are we even doing in the markets?
 __1.20 support did hold
#stockmarketcrash #BuyTheRise #Bitcoin",1
"Don't think or confuse ""but it's a good company"" with its stock during a #BearMarket.",1
#earthquake is every where today :-) in market as well #stockmarketcrash,1
"Just to remind everyone that in 2018 bear storm was like thunder storm and now it will be thunder bolt stay cautious specially new holders because you sleep and bolts wakes the bear_
#cryptocurrency #Crypto #Bitcoin #bearmarket #UpstartIT",1
"TRUTH will not give you any kind of Superhero Powers.

TRUTH will not raise your Standard of Living.

TRUTH will not offer any kind of Advantage to you.

The only job of TRUTH is to give you FREEDOM from the FALSE.
.
.
.
.
.
#WWIII #stockmarketcrash",1
"Just 1 month...
the share prices you are seeing were a DREAM

many used to dream to buy stocks at these prices

Now whats' stopping you?

#StockMarket #sharemarket #stockmarketcrash #stockstowatch #Nifty #WealthyHabits",1
"Your relationships. Especially during a #bearmarket. Invest time with loved ones. We could all use a bit of support, &amp; the relationships you build now are some of the best you'll ever have. Truly life changing._",1
I sure can go for some mean tweets right now and not a #stockmarketcrash. #BidenWorstPresidentEver #BidenInflation #Bidenomics,1
"#StocksInFocus
HCL Tech: buys digital banking &amp; wealth specialist Swiss co for CHF 53 mln

Lupin: US FDA nod for Pregabalin

HDFC: hikes RPLR by 30 bps 

Indostar Cap: finds irregularities in its CV folio

Strong rslt: Go Fashion, GE Shipping, Siyaram Silk Mill
#stockmarketcrash",1
"__Celles et ceux qui ont levÃ© significativement (sur grosse valo) fin 2021 ou dÃ©but 2022 et qui sont (presque) rentables sont au top. Les autres...

#BearMarket #startup",1
"Common sense and unbiased logic are profitable virtues. 

#StockMarketcrash #Cryptocrash #stockmarketindia #StocksToBuy",1
"Better to wait for few days to market to go low then start investing. Current market fluctuation may be due to fear and hoping will get settle down very sooner.

#stockmarketcrash",1
"@doctorgfitness What they DO know is that their workers will pay for #inflation and the #stockmarketcrash, and the @federalreserve will ensure that not a penny comes out of the CEO__ pocket!",1
At first I went against my better judgement because I lack faith in myself.  Then I became convinced I was right.  Lastly I tried to help as many as I could.  Now I pray that I__ wrong. #Inflation #stockmarketcrash,1
GM .. we should educate the space on what to do and how to react in a bearish market__. Everyone is happy during the upside but now projects are vanishing during the downside. What__ the PLAY? Respond below â¬__ __ #nft #NFTCommuntiy #vegasnft #vegaspandasclub #bearmarket,1
"@PeterSchiff @CNBC First of all, @CNBC is a terrible news media! Let's make it clear, so I agree with you!
Second of all, it's just a #bearmarket , everything is collapsing anyway!",1
Not going to be surprised if $sol will test the lows again. Time to hop in to a short just below the 25 MA. Sell order @ $95.7 with an open TP because it__ very likely it drops to $80 or $79 range. SL @ $98. #btc #crypto #bearmarket,1
"Watching Ur  Portfolio In This Market Definitely Gonna cost You With Mental Stress 

Just have Vacation For 1 Week

Mental Health is Also Important 

#sharemarketindia #stockmarketcrash #trading #StockMarket",1
"Those who stay, laugh, make friends, win. 

#BearMarket2022",1
why @GlitchProtocol @vite_news #vite @SinovateChain ?  because during the #bearmarket in #btc they keep working to improve their products and don't leave us simple people without information_learn from them @Polkadot @BSVBlockchain @CardanoStiftung @Cardano how treat investors,1
"Stock Dads Trending Stocks____ 

$OSTK +23%
$SPY Flat 
$ASAN 27%
$HIMS +24%

These stocks are attracting attention! _¤©____

#daytrading #stocks #stockmarketcrash #stockstowatch #StockMarket 

Follow @stockdads for more original stock content! ____",1
The Stock Market is NOT for the weak! I'm just going to logoff my accounts for a minute! #bearmarket,1
"@townhallcom Oh, yeah, @potus. You__e changing our lives all right:

#BidenGasHike #Bidenflation #stockmarketcrash",1
"Most looking for reasons to complain about the #stockmarkets or #stockmarketcrash Plenty opportunities to make money today. Few Examples
                 Low__igh
$MSGM   3.73_3.96
$DATS     2.22_2.65
$BEAT     2.20_2.56
$ALLK     6.33_6.75
$PTRA     6.65_7.52
$HIMS     4.07_4.60",1
"If you call yourself a builder, you are the one who is still here, #Building. Builders are not scared of #bearmarket if they are here for product and not for cash grab. And i thank you __

#web3community #WomeninNFTs #WomenInCrypto #womeninweb3 #MetaverseQueen",1
I have a feeling the market has priced in multiple rate hikes already. A lot depends on papa Powell's #FOMC statement tomorrow but have a feeling we will see an upward for the short term. #NASDAQ #stockmarketcrash  #Bitcoin,1
"I didn't invest what I couldn't afford to lose, so I don't give a duck about a #bearmarket. Bring it. Almost time to buy some more...",1
"#ThankYouModiJi for free falling #StockMarket 
____
#StockMarketindia #stockmarketcrash",1
"@AMC_Apee I caused the pandemic by holding $AMC.
HFs and that corrupt CEO are innocent. They just want the best for us.

#AMC #stockmarketcrash",1
#BearMarket2022 is better with frenz,1
"Ready for the reset?
#altcoins #BTC #ETH #XRP #stockmarketcrash 
#Cryptocrash",1
"Looking at mkts will retail withdraw frm LIC IPO? 

Likely LIC shares may nt have huge rally &amp; cud b fetched below IPO price later 

That begs a question. how 18Kcr IPO of Patym has perfect timing &amp; govt with all machinery fails this way?

#stockmarketcrash #StockMarket #nifty50",1
"I__ staying awake all night just in case #CryptoMarket tries anything funny 
#bearmarket #cryptocurrency",1
"Dollar cost averaging is the best thing you can do in a, #bearmarket.
If you got 100_ to invest each month, #invest automatically each Sunday. Apps like @cryptocom  offer auto invest. Never invest all at once, and never what you can't afford to loose. In for the dpi!",1
"#marketcrash #bearmarket #marketsentiment #speculate #pittrader #itterly #paulitterly

Are you READY to see March 2020 Lows again?",1
"If you say ""Recession"" enough it will happen. The media knows this, as do billionaires parroting talking points. If you raise oil prices when you are having record profits if will cause it. The oil companies know this. This is intentional. #stockmarketcrash",1
"Falling Stock Markets have increased my Patience Level tremendously.
#stockmarketcrash",1
Market is on valentine's date today it's all Red  ... Why should couples have all the fun . #stockmarketcrash,1
"It seems Stocks Market is not in the mood to celebrate Valentine's Day. 

#stockmarketcrash",1
"#JusticeForTheActMan
#JusticeForActMan 
#YouTubeSidesWithHate 
#YoutubeIsCorrupt 
#YouTubeIsAntiLGBT
I swear it's as if @YouTube and @Google are actively making a #stockmarketcrash when just enforcing there tos would haven't made there stock market price tank. #SayNoToHate",1
@digital_samarai Well history as it repeats itself anytime you have a fed hike increase things go south mate. The facts are fed will raise the interest rate. #bearmarket,1
"Portfolio is made during Tough market times.
Profit is booked during Good market times or when company's Bad times starts.

#StockMarketindia
#StockMarket 
#stockmarketcrash",1
"Purchased the last 2 Monsters at my local market.
Mixed emotions right now. 
Hopefully another shipment soon.
#stockmarketcrash",1
Thanks Biden/Harris  #stockmarketcrash,1
Valentines Day special - everything is RED #stockmarketcrash,1
"@GabrielGHgoesH @cryptojack @Doshi_Token You just can't miss this project guys __________

#Doshi #Doshitoken #DOSHIARMY #Doshigo #cryptocurrency #bearmarket #CryptoNews",1
"9th May was real for crypto currency world for the people experiencing their first dip take heart and be strong
#LUFFYTOKEN #bearmarket #BitcoinCrash #redmarketpeak",1
Can't believe my Crypto portfolio is outperforming my growth stocks portfolio. Maybe crypto is going to follow soon..... #stockmarketcrash #fedmeeting,1
"If hard times in life lead to increased personal growth.

 then big dips must lead to increased gains.

In both cases it's just a matter of patience and perseverance.

Stay inspired __ 

#blockchain #cryptocurrencies #bearmarket #personalgrowth",1
@CryptoLadyNinja #BearMarket2022 is a great chance to accumulate __,1
Remember when biden was telling you how great the stock market is doing  #stockmarketcrash,1
"When this hashtag is trending you have an automatic short-term buy signal. Should be good for a 10 day rally, at a minimum. #stockmarketcrash",1
"__Corrections from High in IT #Stocks  

1) #TechM - 24%
2) #Wipro - 26%
3) #Mindtree - 30%
4) #Dixon - 34%
5) #Naukri - 42%
6) #HCLTech - 23%
7) #BSoft - 27%
8) #Coforge - 29%

#stockmarketcrash",1
"Stock market ke gyaani ke kehna h matket 14,000 tak jayega gadho India me itna kya bura ho rha h bhai.. 16160 se niche nahi jayega next week me _.
Support naam ka bhi koi chiz hota hai_#stockmarketcrash #StockMarket #nse",1
"$SOFI is 100% the company I am most bullish on for the long term right now. I would buy this at any price and would be happy to see it go lower. 

Buy low sell high, keep your eyes on the long term. 

$RBLX $COIN $FSLY $MP #stockmarketcrash #OptionsTrading #Bullish",1
@VisariiVisarii8 @hamtanovin1 It is a #bearmarket the whole market sentiment is down we can't do anything just hold and do not watch so much at the price! we are still getting rebase every 15 minutes and your balance will increase over time!,1
"The good news is that we may be approaching an end to this market sentiment!

The not so good news is that at least in short term ( I'd say a month ) the situation will go worse! I'd expect this earning season to be volatile.

#NASDAQ100 #marketcorrection #bearmarket",1
"Again, difficult time start for investors as the nifty index lying below 15900, those who don't get panic in this situation will have their reward later.
#stockmarketcrash #stock .@PranjalKamra",1
"Fact Of Stock Market

1) In Short team, there could be many reasons for Market and Share Price volatility 

2) In Long term, only Fate of Earnings and The Economy dictate market and share price direction 

#StockMarketindia #stockmarket #investing #Nifty #stockmarketcrash #equity",1
Will markets be red or green Tuesday after the holiday weekend? #Crypto #altcoin #bearmarket #stockmarketcrash #Celsius #btc #eth,1
"New Tagline of @LICIndiaForever 
#LIC 
Loss ke Saath Bhi,
Profit ke Baad Bhi...
[Har Pal Aap ke saath]
#LICIPO #stockmarketcrash",1
What price do you want Bitcoin to hit this week #buythedip #HODL #BTC #BitcoinCrash #bearmarket #CryptocurrencyNews,1
Now stop buying and start selling enough breakout tips and enough buying value buy at dips rather sell all your #StocksToBuy and #mutualfunds and wait for correction upto  #nifty 14500 #stockmarketcrash #sgxnifty,1
"@dmuthuk Sir what about mutual fund then ?
Is SIP in stocks better than mutual funds?
#stockmarketcrash #stockmarket",1
"Commodity and share market both trading in red ,a rare situation I have witnessed during my trading journey of 3 years.
Rs trading at 78.22 adding to the flame __
#stockmarketcrash 
#StockMarket 
#Gold 
#commodity",1
"Stock Market is proposing you to Buy On Dips in it's unique style with Red color - symbol of Love.
Just say YES !!!

#HappyValentinesDay 
#StocksInFocus 
#stockmarketcrash 
#SGXNIFTY",1
"Don't worry too much about your 401K  during this market downturn. I'm in my 40s, I can't touch that money for another 20 yrs. So this year or next 2 yrs will not matter. I will keep contributing &amp; see where it ends when I'm old enough.

#investment #stockmarketcrash #wealth",1
"Bear market bull market duck season rabbit season who cares, we BUILDING. 

#BearMarket2022 #Cryptocrash #FathersDay",1
"I don't know why I feel so calm right now. Maybe  I see it looks like this time there will be some kind of evolution in the #Crypto market.

#BitcoinCrash
#bearmarket 
#Cryptocrash",1
"Bull : Market will create a new high with in a year
Bear : Market will create a new low with in a year

Me : Daaru aachi nahi lagti, isliye paisa share bazar m laga kar dubata hu !!

#StockMarket #stockmarketcrash",1
"In other news_
ASOS and THG having their 90% off summer #share price sales.
Halfords only discounted by a more miserly 70%.

Now that__ what a proper #bearmarket looks like.
#stockmarketcrash",1
"When everyone feel bullish at support, then you should be the one  to be careful about the exchange of SUPPORT INTO RESISTANCE 

#bearmarket #btc #bitcoin",1
"Sold each share at Rs 2150
Then bought them back at Rs 575 per share
Almost 400% return in 6 months!

Verdict: Shares safely back into the portfolio with 3 times their worth of cash. 
#Paytm #stockmarketcrash
Looks like Vijay shankar is the only bull in this bear market",1
"Good, let it burn, the stock market is a scam by which rich people every day take money out of our hands and put it back in their pocket.
Abolish the stock market.
Especially abolish dark money.
 #stockmarketcrash",1
"Nifty Outlook ( Positional )
Buy as near as 15680, CMP is 15790. SL has to be 15680 closing basis ( Daily candle ).

#wdgann #gann #traders #StockMarket #stockmarketcrash",1
"Have you #FOMC or do you just keep buying, your best #Altcoins? Anyway, we will back to  ATH!

Agree? own thoughts__

#strategy #BearMarket2022",1
"If you're not listening to the ""Just Swingin' It"" podcast and your portfolio is in the red, come listen every Wednesday! We could've saved you some money! Had a great show today on risk management and the market forecast! -Jon $SPY $SPX #marketcrash #stocks #stockmarketcrash",1
"#Nifty #stockmarketcrash #NSE #BSE #nifty50  

Do you think nifty will reach around 14500 levels?",1
"If I was shorting I__ wish bitcoin would dump to 20k too __ 
#bitcoin #bearmarket",1
"Blessings are when preparation meets opportunity.

#spreadlovewealthwisdom

$SPX $SPY #ES_F $NDX #NQ_F

#stocks #stockmarketcrash",1
@IsabellaMDeLuca Yes yes yes #stockmarketcrash #demorats @TheDemocrats,1
"So the rest of 2022, we in for a mega #bullmarket __ or huge #bearmarket __? #crypto #cardano #bitcoin #ETH #ADA $ADA $BTC #cryptocurrency #markets #poll #retweet",1
This #bearmarket has me thinking. Why not use what I know to make a fun goal. I'm going to use futures and @Coin_Leagues to make money.,1
Who are the best NFT &amp; Crypto #bearmarket #Traders out there?,1
"If interest rates are going to rise as its imagined clearly they will significantly... then all of valuations of all companies become technically worthless in the future because of higher interest rates.
#stockmarketcrash
#inflation 
#Bitcoin #cryptocurrency 
#dollar #Cryptocrash",1
"The #crypto #bearmarket its not the time to complain its the time to work and improve your self and what ever you are working! 

Hold $BTCE earn $btc",1
"What would happen if most of the money in your hand stayed in $xcad during the entire #bearmarket? With #bitcoin heading towards 25k, $xcad is only 50% down from its ATH.",1
"If the supply increases the prices of sugar will fall &amp; also it will boost the ethanol blending. This will not affect the companies profitability because the ethanol Production will increase. Use this opportunity to buy sugar stocks

#Sugarexport #stockmarketcrash #Commodities",1
#CVAGroupTrades #StocksToBuy #stockmarkets #stockmarketcrash #Netflix We rolled down our calls to the May'20'22'$370 Calls. This position has now 60 points of locked-in profits at less than 50% cost.,1
#stockmarketcrash Don't worry folks. People like Nancy Pelosi will be just fine. They have insider trading secrets.,1
"My top three coins-
1. $BTC
2. $ETH
3. $ATOM

I will soon share my SIP, keep sharing this thread! #altcoins #creator #BTC #cryptocurrency #bearmarket",1
"What happened to #terra and #ust could happen to any coin/token yes or on?
#LUNAtics #BurnLuna #bearmarket #cryptoisdown #cryptotrading",1
"Giving away $50 in $ETH to a random person who retweets this tweet __

Let's take your mind off this #bearmarket stuff __

Winner will be announced tomorrow __
#NFT #NFTCommunity #crypto #giveaway",1
@KarafuruNFT @OttoSuwenNFT Will be fun to watch floor drop like @LivesOfAsuna #bearmarket,1
"The saddest person right now are the ones who are Single and also are active stock traders/investors.
And I'm one of those ___¤¦
#ValentinesDay
#StockMarketCrash
#Bears hug stock market.",1
"We welcome all @AzukiOfficial friends! 
iNFTspace is a stable and wonderful platform for all NFT artists, collectors, and fans__
#Azuki #NFTs #nftart #Crypto #bearmarket",1
GM all! Think it__ about time NFTs got moving again _.. bored of looking at the same wallet now but HODLing till it__ back to what they__e worth _.. simple _¤·___ï¸ #NFTs #bearmarket #BullMarket,1
"à¤¹à¤®à¥_ à¤¤à Share Market à¤¨à à¤²àà¤_¤¾ ...
 à¤²à¤¡à¤¼àà¤¿à¤¯à¥_ à¤à¤ à¤_¤¹à¤¾à à¤¦à¤® à¤¥à¤¾ __
#stockmarketcrash
#ValentinesDay",1
"Bears Active !!!

#StockMarket #stockmarketcrash #nifty50 #niftyOptions #banknifty",1
"#nifty50 #banknifty
#stockmarketcrash
#optiontrading
Nifty downside support 
15900 and 15400.",1
"#worldwar3 #RussiaUkraineConflict #UkraineCrisis #stockmarketcrash #Nato #America 
9/11 was inside job and was perfect excuse for America to invade in #afghanistan 
#iraq and the list goes on",1
@hodldogofficial @_CryptoBigfoot Shoutout to all the #HEX streamers who kept it a buck from the jump. Caught a great dip for DCA and still sitting nicely __________ #bearmarket Let__ Go!,1
"Good Morning Everyone _ï¸ Welcome to our ever growing community. The first physical Real-estate NFT Club.
Road map coming soon_ ______          #NFTCommumity #bearmarket #RealEstate #cryptocurrency",1
"METALS FEELING THE HEAT â¬____

VEDANTA DOWN 7 % 
HINDALCO DOWN 4.5 % 
TATA STEEL DOWN 5 % 
JSPL DOWN 5
NMDC DOWN 4 

#stockmarketcrash #StockMarketindia #Nse",1
LIC supports everyone but no one supports LIC. #LICIPO #stockmarketcrash,1
"Everyone after seeing Market falling each day, bhai VPF PPF NSC FD best investment instrument hai ______
#stockmarketcrash",1
FFS people all I see in discord ATM is floor price discussions. We are in a #bearmarket &amp; #nfts are not immune to fluctuations. Accumulate the projects you love. I am looking at a 3 to 5x on some of my new purchases. If they don't go up I have great art &amp; it didn't kill me __,1
"Jabse Zomato ke share khareede hai...
Khaane ke paise bhi nahi rahe ... __

#stockmarketcrash #investing",1
"#bearmarket got me excited, mapping out a plan to follow until the next bullrun. There's so much opportunity in #crypto presenting itself. Keep an eye for the floor and stick to your convictions. Keep doing your research too!",1
"Xo party tonight _¤ª
#stockmarketcrash",1
"Which is gonna hit $1 first, $LUNA or $UST? LOLz

#CryptoMeltdown #VC #LUNA #BearMarket #Cardano #ADA",1
yes please and thank you  #stockmarketcrash,1
If you're retiring in 520 years and think your 401k will support you I have bad news for you--it won't so you're not retiring anytime soon. But no more mean tweets so it's all good right? #stockmarketcrash #Bidenstockmarketcrash,1
"There is nothing wrong with the Indian economy, our inflation is well under control, factory output is the highest in 8 months, the monsoon is expected to be good, there is growth in debt and we have covid well under control. 

#stockmarketcrash #investor #economy",1
"Bear markets create solid projects 
Solid projects create bull markets 
Bull markets create ponzis 
Ponzis create bear markets

And so it goes on_ #bearmarket",1
$BROS over 28.40 for gap fill huge upside potential here #stockmarketcrash follow for more,1
"Morgan Stanley  have warned against buying the growth-stock dip. 

Do you agree with their #StockMarket comments? 

#stockmarketcrash #trading",1
"Bear markets through history have ALWAYS been temporary. People tend to forget that. Be smart. Remember.

#bearmarket",1
"@rektcapital Nope, no more buyers #bearmarket",1
"#stockmarketcrash __here__ nothing out there right now with valuations under question, with interest rates rising, the direction of the economy is uncertain._",1
"Paying for in-house, #brand strengthening #community building during a #crypto bear market is critical; But, being asked to pay for marketing during a crypto #bearmarket tells me my best interests are not being looked after.",1
so #feds  want create his own #crypto ?___ They know it's the future ..so they thinking  about it ..Good I think that can be the News to finish the #bearmarket ___¥ï_,1
"@WarriorCodeLLC1 @tforthelma Well he has accomplished some things, just nothing good:
#boardercrisis #BabyFormulaCrisis #gascrisis #foodshortagecrisis #Afghanistan #UkraineWar #somalia #stockmarketcrash #parentsareterrorists #vaccinemandates #jobloss #inflationcrisis #buildbackbroke",1
"Putin_ more like PUTs all IN __

#stockmarketcrash

#WWIII #worldwar3",1
@atrupar Who cares ?have you seen #stockmarketcrash,1
"@stephenLweiss You run a portfolio for clients worth millions. Don__ give us this bill crap, ofcourse you care about the #stockmarketcrash to note care would be careless",1
